word,index
ilişti,3571
kulesini,3572
unuttu,3573
karanlıkça,3574
kırklık,3575
şişmanca,3576
aldanmayayım,3577
mermerdendi,3578
boyanmış,3579
şüphesi,3580
zihnini,3581
bulandırdı,3582
doğramacı,3583
özel,3584
mermerin,3585
pahalı,3586
dükkânıydı,3587
sonradan,3588
herif,3589
çalışılır,3590
nasihat,3591
damarlarının,3592
usulü,3593
kuralı,3594
usulleri,3595
kaideleri,3596
bozanların,3597
görecekleri,3598
tut,3599
koydurdum,3600
oynatmasın,3601
kazayla,3602
bozulur,3603
kaçırmam,3604
marangozsun,3605
çalışıyorsun,3606
tezgâha,3607
yaklaştı,3608
bıyıklarının,3609
şiş,3610
kızarıyordu,3611
yanlışlıkla,3612
kaçırmadın,3613
kazara,3614
yüzeyinde,3615
tepesinden,3616
tırnağına,3617
vurmadın,3618
görüyorsun,3619
ustayım,3620
vuracağım,3621
yanılmam,3622
elimin,3623
güvenirim,3624
maharetten,3625
düşüncesizliğinden,3626
düşüncesizliğimden,3627
çatıldı,3628
suratını,3629
efendiye,3630
çıkardın,3631
çıkaracağım,3632
düşüncen,3633
kullanamazsın,3634
düşüncem,3635
indire,3636
cek,3637
şaşırmam,3638
sanatımın,3639
eriyim,3640
gevezelik,3641
yeter,3642
arabanı,3643
bozuldu,3644
gerçekleri,3645
işitince,3646
herifin,3647
değişip,3648
kabalaşması,3649
canını,3650
bulamadan,3651
dükkândan,3652
sanatın,3653
eri,3654
hâdisenin,3655
aramak,3656
illetti,3657
olayların,3658
olanlara,3659
gösterip,3660
ettirmek,3661
illetiydi,3662
ahmak,3663
düşüncesizliğinin,3664
atfediyor,3665
düşüncesizliğini,3666
sanıyordu,3667
kayıtsız,3668
yapıştıramayacaksın,3669
kıracaksın,3670
beklemedi,3671
civardaki,3672
dükkânlara,3673
i̇sminin,3674
numaralı,3675
otururmuş,3676
komşuları,3677
mahareti,3678
methetmekte,3679
müttefiktiler,3680
çivi,3681
vurmamıştır,3682
keserine,3683
güvenir,3684
tezgâhta,3685
işleyen,3686
yokmuş,3687
hepsine,3688
görürsünüz,3689
derken,3690
dışından,3691
öğleye,3692
ustaya,3693
kırdırmak,3694
tasarladığı,3695
avlusuna,3696
herifi,3697
dakikacık,3698
düşün,3699
dürmek,3700
kâfiydi,3701
efendinin,3702
tecrübesi,3703
düşüncenin,3704
dikkati,3705
ettirdiğini,3706
dini,3707
tecrübelerden,3708
herifte,3709
ettirecekti,3710
zihninde,3711
tamamlayınca,3712
cami,3713
avlusunun,3714
kasaba,3715
yüzülmüş,3716
kuzulardan,3717
çırağın,3718
moskoflunun,3719
fırınına,3720
kızartabileceğini,3721
kap,3722
aldırdı,3723
attırdı,3724
kepengine,3725
yaslandı,3726
sabır,3727
çıkarmadan,3728
çubuğunun,3729
dumanlarını,3730
seyretti,3731
pişince,3732
hamal,3733
kabı,3734
çavuş,3735
deresine,3736
tırmandı,3737
hah,3738
tokmağı,3739
çaldı,3740
i̇çeriden,3741
şirret,3742
kimsin,3743
kızarttı,3744
alın,3745
kabını,3746
hiddetlenmiş,3747
isabet,3748
etmemiş,3749
rüzgârı,3750
suratına,3751
silik,3752
rakama,3753
kırıldığını,3754
görecekti,3755
atpazarındaki,3756
hacı,3757
hüseyinin,3758
hanına,3759
temizce,3760
kiraladı,3761
üsküdarda,3762
gelmek,3763
âdetiydi,3764
girince,3765
sofraya,3766
sofranın,3767
çökünce,3768
karısına,3769
hayrola,3770
esti,3771
sormalı,3772
merhum,3773
kasımpaşa,3774
imamının,3775
üvey,3776
kızıydı,3777
hiddetlenirdi,3778
beline,3779
eğriltti,3780
bilemem,3781
gönderdin,3782
unutup,3783
çıkarıyorsun,3784
çamaşır,3785
yıkıyordum,3786
nâmahreme,3787
görmedim,3788
nâmahremin,3789
işitir,3790
vallahi,3791
işitmedim,3792
karı,3793
nefis,3794
kuzudan,3795
yemeklerden,3796
lokma,3797
koyamadı,3798
göndermişti,3799
merakından,3800
çatlayacaktı,3801
barkını,3802
dağıtmak,3803
kahvesini,3804
içemedi,3805
unutkanlıkla,3806
itham,3807
bunamışsın,3808
pabucu,3809
büyüke,3810
okut,3811
namazını,3812
kılmadan,3813
dükkânına,3814
kepenkleri,3815
köşede,3816
gözetleyen,3817
efendiyi,3818
mekanik,3819
dünden,3820
dalgınlığına,3821
gülümsüyordu,3822
akşamki,3823
kuzuda,3824
kaldırdığı,3825
keseri,3826
çattadak,3827
indirince,3828
tezgâhtan,3829
kopmuş,3830
fırlamıştı,3831
kovduğu,3832
ihtiyarı,3833
sanatının,3834
eriydin,3835
açamadı,3836
düşüncesizliğin,3837
sayan,3838
düşünme,3839
gönderdim,3840
düşündürmek,3841
üşenmedi,3842
ayaküstünde,3843
düşünen,3844
dalgınlıkla,3845
özelliğini,3846
kaybettiğini,3847
huy,3848
sayılacağını,3849
nizamını,3850
kalkma,3851
kırdığın,3852
mermeri,3853
kaldır,3854
koy,3855
iskelesinin,3856
dalgalarında,3857
köhne,3858
biniyordu,3859
kulesinin,3860
yapıldığını,3861
keşfedecek,3862
bulacaktı,3863
câhile,3864
öğretebildiği,3865
memnundu,3866
bilsen,3867
yaşıyordum,3868
seda,3869
yorgunluk,3870
bitiren,3871
benizlerimizi,3872
dudaklarımızı,3873
sarartan,3874
saçlarımızı,3875
vakitsiz,3876
döken,3877
ağartan,3878
hırs,3879
dediğimiz,3880
sinir,3881
sıtması,3882
rüyasız,3883
deliksiz,3884
uykumdan,3885
penceremin,3886
ağacın,3887
horozun,3888
kanat,3889
vurmasıyla,3890
mesut,3891
ötüşlerini,3892
dinliyorum,3893
günüm,3894
sanılacak,3895
sızarak,3896
toprakları,3897
memleketlerinin,3898
zümrüt,3899
baksam,3900
ağaçlara,3901
bulutlara,3902
gözümün,3903
akıyor,3904
kırılan,3905
kalbimden,3906
kederler,3907
sızıyor,3908
manzaranın,3909
hayaline,3910
ziyalar,3911
nurlar,3912
isimsiz,3913
renklerle,3914
berraklaşıyor,3915
etsem,3916
kalbimin,3917
atışlarını,3918
duyacaktım,3919
hey,3920
ağanın,3921
gözlerimin,3922
aktı,3923
kaynaştı,3924
be,3925
yanlışlık,3926
karım,3927
jandarmanın,3928
imzanı,3929
görmeseydim,3930
yırtıp,3931
atacaktım,3932
okumamaya,3933
yazmamaya,3934
ahdetmiştim,3935
okumayayım,3936
gidince,3937
okudukça,3938
ruhumdan,3939
sızan,3940
berrak,3941
karardı,3942
boşalmış,3943
sandığım,3944
kalbime,3945
ağırlığıyla,3946
anlattığın,3947
öğretmeseydi,3948
zehirler,3949
şikâyetler,3950
kaçmış,3951
dökülür,3952
feryatlar,3953
nağmelerini,3954
işiterek,3955
bulmaya,3956
haykırılır,3957
hazırlan,3958
münâsebetsizliğine,3959
hırpalayacağım,3960
bunalım,3961
geçiriyorsun,3962
üstatlara,3963
savurduğun,3964
şahsiyet,3965
dedikodular,3966
fertlere,3967
demez,3968
miyim,3969
değmez,3970
gibidir,3971
denizdir,3972
toplum,3973
dalgalar,3974
şekillerdir,3975
felsefî,3976
dalgaların,3977
taşkın,3978
i̇limce,3979
fence,3980
edepçe,3981
bilgice,3982
tahsilce,3983
olanların,3984
kazandığını,3985
tabiîdir,3986
edebin,3987
tahsilin,3988
iktidarın,3989
eminim,3990
şurasını,3991
darıl,3992
şüphede,3993
malûm,3994
diyeceksin,3995
edeyim,3996
ortaokulda,3997
mantık,3998
hocamız,3999
söyleyenin,4000
bilip,4001
kullandığı,4002
tâbirleri,4003
ettiriniz,4004
doğruluğunu,4005
ölçtürünüz,4006
ilmini,4007
cehâletini,4008
anlayacaksınız,4009
çocukken,4010
öğrendiğim,4011
uyguladım,4012
lafın,4013
kullandığın,4014
fert,4015
cemiyet,4016
tahlil,4017
tâbirlerin,4018
birisini,4019
edemedin,4020
şiirin,4021
olunamaz,4022
dedin,4023
ilmî,4024
tâbir,4025
bankere,4026
desen,4027
madendir,4028
tarifi,4029
yapamayan,4030
yamyamdır,4031
veremiyorsun,4032
bilmediğin,4033
kendinde,4034
hissetmediğin,4035
elbet,4036
edemezsin,4037
kulaktan,4038
kazandırmak,4039
cömertliğini,4040
göstermeyeceğim,4041
inandıracağım,4042
zıddı,4043
acz,4044
zayıflıktır,4045
zayıflık,4046
düzenbazdır,4047
saldırgandır,4048
asidir,4049
gösterişçidir,4050
fertçidir,4051
memnuniyetsizdir,4052
don,4053
kişot,4054
yel,4055
değirmenlerine,4056
oynama,4057
karşılığı,4058
kuvvettir,4059
zaafın,4060
zıddıdır,4061
kuvvetten,4062
vücutsa,4063
ruhtur,4064
anladın,4065
zayıflığından,4066
zayıflığını,4067
düzenbazlığından,4068
düzenbazlık,4069
zayıflığın,4070
bâriz,4071
seviyesidir,4072
etmeden,4073
hikâyecikle,4074
öğreteyim,4075
akşamlar,4076
misafir,4077
çardağında,4078
ihtiyarlar,4079
fıkralar,4080
anlatıyorlar,4081
dârülfünunu,4082
alâka,4083
kazanılan,4084
sivrisineki,4085
anlattılar,4086
hikâyeyi,4087
yazayım,4088
düzenbaz,4089
anlama,4090
elle,4091
tutulmaz,4092
kırlardan,4093
çamlardan,4094
ormanlardan,4095
topladığı,4096
kokuları,4097
esiyormuş,4098
sokup,4099
tâciz,4100
iğnesine,4101
posuna,4102
bakmadan,4103
gülmüş,4104
dırmamış,4105
gülmeye,4106
liyâkatli,4107
dönmüş,4108
hiddetlenmeden,4109
sormuş,4110
gülüyorsun,4111
eğleniyorsun,4112
âciz,4113
küstahlaşmasına,4114
acımış,4115
başlamışlar,4116
esersem,4117
parçalanır,4118
çarpar,4119
ölürsün,4120
gülerim,4121
karşına,4122
çıkarsam,4123
cüssenle,4124
kaçıracaksın,4125
cüssemi,4126
beğenmiyor,4127
cüssen,4128
rüzgârım,4129
cüssem,4130
estiğim,4131
duğum,4132
yıkılır,4133
ummanları,4134
karıştırır,4135
nehirlerin,4136
mecralarını,4137
değiştirir,4138
dağları,4139
ormanları,4140
çayır,4141
biçer,4142
sererim,4143
korkutamazsın,4144
kızarsam,4145
laflar,4146
savurmuş,4147
anlatılamaz,4148
alçakgönüllü,4149
öfkelenmeden,4150
istemiş,4151
katmış,4152
tesâdüfen,4153
çatının,4154
havliyle,4155
çatıya,4156
atlamış,4157
gizlenmiş,4158
kızmış,4159
saklanan,4160
sökememiş,4161
tayfun,4162
sarsmaya,4163
gülmeyi,4164
kabalık,4165
dileyecek,4166
terbiyesiz,4167
fakirin,4168
çatısını,4169
söktüreceksin,4170
anlıyorsun,4171
yıkamayacak,4172
incecik,4173
söküp,4174
atacak,4175
kıssadan,4176
hisse,4177
ciz,4178
şarlatan,4179
vaziyetin,4180
çalışmaktır,4181
faydasız,4182
kurbağalar,4183
feryat,4184
öğüt,4185
hazinedir,4186
dereciğimin,4187
bırak,4188
büyüklüğü,4189
yükseldiğini,4190
duyan,4191
küçüklüğün,4192
çırpınışlarını,4193
i̇nsanın,4194
nefsinden,4195
etmesi,4196
azap,4197
verici,4198
sanıyorum,4199
rollerine,4200
aldandığımız,4201
arkadaştan,4202
âdîliğini,4203
alçaklığını,4204
sezince,4205
aşkta,4206
put,4207
taptığımız,4208
lekesini,4209
keşfedince,4210
soğur,4211
kesiliriz,4212
kendimize,4213
yapabiliriz,4214
anlayışının,4215
ruhumuzda,4216
tutuşturduğu,4217
kararır,4218
alevli,4219
esirden,4220
sönünce,4221
düşeriz,4222
hayvanlaşırız,4223
yaşayıştır,4224
dayanaksız,4225
gayesiz,4226
kutsiyetsiz,4227
hayvanım,4228
karamsar,4229
i̇nsanlığın,4230
kaybetmiş,4231
düşüşüm,4232
irâdemle,4233
haberim,4234
diyebileceğim,4235
insanlıktan,4236
dönmeyeceğim,4237
yuvarlandım,4238
nihat,4239
çanakkalede,4240
düştüğü,4241
koymuştu,4242
yengem,4243
kederinden,4244
öldü,4245
hizmetçileriyle,4246
oturur,4247
giderim,4248
ömrümde,4249
tanıdığım,4250
insanların,4251
ahlâklısı,4252
fazîletlisi,4253
amcamdır,4254
sefâhat,4255
âlemlerinde,4256
yememiş,4257
kaymakamlıklarda,4258
vilayetlerin,4259
valiliklerinde,4260
geçirmiştir,4261
şiire,4262
sanata,4263
hayranlığı,4264
özelliğe,4265
sahiptir,4266
gazellerin,4267
kasîdelerin,4268
mısralarında,4269
kafiyelerinde,4270
gizlidir,4271
çamlar,4272
yaptırdığı,4273
mabetçik,4274
gününün,4275
yarısından,4276
fazlası,4277
tozunu,4278
ciltleri,4279
okşar,4280
açan,4281
beyefendi,4282
kütüphanede,4283
isterseniz,4284
yaprakları,4285
dökülmüş,4286
çiçeksiz,4287
tarhlara,4288
yürüdüm,4289
fincan,4290
kubbesi,4291
minber,4292
örneğini,4293
andırıyordu,4294
pencerelerin,4295
kapakları,4296
ilerledim,4297
tarz,4298
tokmağın,4299
kilitte,4300
pirinç,4301
sokulu,4302
parmağımla,4303
işitmedi,4304
bembeyaz,4305
taşlı,4306
gözlüğüyle,4307
türbesinden,4308
canlanarak,4309
evliyaya,4310
öptüm,4311
göstereyim,4312
ayakkabılarımı,4313
çıkardım,4314
camiye,4315
girer,4316
terliklerden,4317
giydim,4318
tüyünden,4319
giysisi,4320
kristal,4321
masaya,4322
bulunmayan,4323
enfes,4324
alsam,4325
beğenirsin,4326
cevher,4327
çamura,4328
bakkal,4329
defterine,4330
göründüm,4331
olmuşsun,4332
durumu,4333
cildi,4334
alabildiniz,4335
lirası,4336
dafiulgumûm,4337
biraderin,4338
külliyatı,4339
nüshası,4340
i̇htimal,4341
gazalinin,4342
yazısı,4343
aldınız,4344
kargacık,4345
burgacık,4346
cinsindendi,4347
cildini,4348
kenarlarını,4349
hırçın,4350
sıçan,4351
kemirmişti,4352
nakışlarının,4353
yaldızı,4354
solmuştu,4355
parçasına,4356
geçirdiği,4357
mücevherleri,4358
bırakıyordu,4359
tercümeler,4360
filanlar,4361
küflü,4362
rutubeti,4363
kalalı,4364
adamıştı,4365
şiirle,4366
sanatla,4367
eserlerim,4368
şâirliğim,4369
sokmaz,4370
kitaplardan,4371
yorulan,4372
çini,4373
fiyatları,4374
gereken,4375
okunmayan,4376
levhalar,4377
asılıydı,4378
kubbenin,4379
avize,4380
zinciriyle,4381
mütevazı,4382
sâkinliğine,4383
uymayacak,4384
muhteşemdi,4385
kasîdeyi,4386
haberin,4387
tanımazsın,4388
şarkiyatçılardan,4389
dediler,4390
satmam,4391
deyince,4392
verecekler,4393
durmayınız,4394
satınız,4395
kitaptan,4396
azarlama,4397
yakınma,4398
satmak,4399
dargın,4400
mezara,4401
kütüphanem,4402
mezada,4403
çıkarmadım,4404
elimdeki,4405
sustuk,4406
gözlerim,4407
yazma,4408
satırların,4409
gezerken,4410
vârisi,4411
ölüme,4412
ilerlemiş,4413
misafirdi,4414
i̇çimden,4415
diyordum,4416
ölümsüzlük,4417
içmedi,4418
şarkiyatçılar,4419
kimlerdi,4420
soracaktım,4421
ağzımın,4422
sormadım,4423
gözlüğün,4424
korkuyordum,4425
sanıyordum,4426
düşüncemi,4427
anlayacak,4428
düşünmediğim,4429
kafam,4430
şişti,4431
amcamla,4432
konuştuğumun,4433
kütüphaneden,4434
geldik,4435
romanın,4436
dalgınlığın,4437
hatırlıyorum,4438
sofrada,4439
yemeğimi,4440
yerken,4441
vücudumun,4442
makine,4443
işliyor,4444
planlar,4445
kuruyordu,4446
kafamın,4447
fikirlere,4448
hükmedemiyor,4449
susuyordum,4450
köşk,4451
faik,4452
yokuşundaki,4453
apartman,4454
servet,4455
mıydım,4456
soluğu,4457
alacak,4458
tadını,4459
çıkaracaktım,4460
evlenmeye,4461
kalkarsa,4462
zihnimin,4463
tiz,4464
dişlerimi,4465
sıktım,4466
işitirsin,4467
evlenirse,4468
bundan,4469
şüphen,4470
rüyanda,4471
görürsün,4472
çınlayan,4473
ihtimalin,4474
geçmelisin,4475
geçebilirdim,4476
felâketti,4477
ayağımın,4478
liranın,4479
ihmalciliğim,4480
uçup,4481
gitmesi,4482
idrakimin,4483
hâricinde,4484
işliyordu,4485
amcama,4486
kaşığıyla,4487
pilavını,4488
boynunu,4489
basılsa,4490
ateşler,4491
korkuyorsun,4492
korkuyorum,4493
katiller,4494
basıp,4495
boğmayacaksın,4496
yapacaksın,4497
kanun,4498
bulamayacak,4499
arkadaşın,4500
bakteriyolog,4501
sabitten,4502
tifo,4503
mikrobu,4504
çalacaksın,4505
mikropları,4506
içtiği,4507
atacaksın,4508
tifoya,4509
tutuldu,4510
doktorlar,4511
iyileştirmeye,4512
çalışırken,4513
mikroplu,4514
suları,4515
ilaç,4516
sin,4517
herkesle,4518
ağlayacaksın,4519
cenâzenin,4520
yürüyeceksin,4521
şüphelenmeyecek,4522
bilâkis,4523
kederine,4524
eşlik,4525
başınız,4526
diyecekler,4527
canlandım,4528
yükün,4529
kurtuldum,4530
elmasını,4531
soyan,4532
amcamı,4533
konuşmakta,4534
olduğumuzun,4535
işittim,4536
zihnimdeki,4537
cinayet,4538
planı,4539
karyolamın,4540
masamın,4541
mumun,4542
şekilsiz,4543
kımıldatıyordu,4544
gözüm,4545
dolap,4546
aynasına,4547
ürpermişti,4548
sırtlanın,4549
bendim,4550
çevirdim,4551
uyumadım,4552
aynaya,4553
bakamıyordum,4554
katildim,4555
câniydim,4556
duyguları,4557
nazarımda,4558
komutlar,4559
akislerini,4560
dinledim,4561
değilim,4562
indim,4563
balkonun,4564
sütünü,4565
içiyordu,4566
iftiharını,4567
karşıladı,4568
sararmışsın,4569
şeyim,4570
uyudun,4571
yapacaksınız,4572
reddetmeyeceğinize,4573
öldürdüğü,4574
pişman,4575
cani,4576
ricam,4577
inledim,4578
alışılmadık,4579
hareketlerimi,4580
diyeceğini,4581
kafamdaki,4582
varlığıma,4583
indirdiği,4584
darbeyi,4585
düşündüğümü,4586
öldürmeyi,4587
kurduğumu,4588
söyleyecektim,4589
söyleseydim,4590
içyüzümü,4591
tanıyacaktı,4592
olacaktım,4593
cesareti,4594
gösteremedim,4595
kendimde,4596
fazîleti,4597
mâneviyatıma,4598
perde,4599
yalanlar,4600
öğürmeye,4601
gençtim,4602
satar,4603
çıkmasına,4604
olabilirdim,4605
i̇stiyordum,4606
kalsın,4607
vereyim,4608
gelirlerimi,4609
amcacığım,4610
hastalar,4611
yetimler,4612
silinecek,4613
sarılacak,4614
yaralar,4615
edilecek,4616
dullar,4617
öksüzler,4618
kimsesizler,4619
hayranlıkla,4620
mahlûkun,4621
alnımdan,4622
meşalesi,4623
çöldeyim,4624
zavallıyım,4625
dönemeyeceğim,4626
yalanlarımla,4627
aldattığım,4628
içyüzünün,4629
fiilinden,4630
ürküp,4631
sefili,4632
fazîlet,4633
bilecek,4634
varlığa,4635
i̇ftiharımsın,4636
diyecek,4637
heman,4638
göstersinler,4639
dalkılıç,4640
iderüz,4641
tac,4642
u,4643
tahtını,4644
geçürüp,4645
giderüz,4646
sekbanbaşı,4647
kükremiş,4648
tufan,4649
akseden,4650
otağında,4651
yalnızdı,4652
dağılan,4653
kahramanca,4654
arzuyu,4655
defterdarları,4656
nişancıları,4657
ağa,4658
kethüda,4659
serdar,4660
yayabaşı,4661
bölükbaşı,4662
vekilharç,4663
solakları,4664
çağırmış,4665
toplamıştı,4666
kafdağına,4667
arkandan,4668
gelmeye,4669
hazırız,4670
ayaklarına,4671
kapanmışlar,4672
yaşları,4673
dökmüşlerdi,4674
yayılmış,4675
uzağında,4676
meşe,4677
mahşerde,4678
divanın,4679
kaynıyor,4680
ummanın,4681
işitilir,4682
ufukların,4683
bulutlu,4684
cihanın,4685
takına,4686
tahtından,4687
koltuğuna,4688
anlaşılmaz,4689
sese,4690
büktü,4691
velvelesini,4692
şehzâdeliğinden,4693
eğilmiş,4694
çıkık,4695
şarkta,4696
garpta,4697
galeyana,4698
bağrışıyordu,4699
kışlalarında,4700
ocaklarında,4701
geçit,4702
resimlerinde,4703
sarayın,4704
neresiydi,4705
üvez,4706
nöbet,4707
bekleyen,4708
mahmudu,4709
beylerbeyini,4710
toplasın,4711
çağrıldıklarını,4712
ürkek,4713
paşayla,4714
hadım,4715
paşanın,4716
haydar,4717
saçağını,4718
bağladılar,4719
tülbent,4720
çifte,4721
eğmişti,4722
görünmüyordu,4723
vakitkinden,4724
murassa,4725
direkler,4726
kurulmuş,4727
zümrütten,4728
sükûnunu,4729
i̇çinizde,4730
veremedi,4731
otağımızın,4732
işitiriz,4733
işittiğim,4734
memleketin,4735
temaşvar,4736
fatihi,4737
kekeledi,4738
diyebiliyorlar,4739
kaplan,4740
postu,4741
kurt,4742
taçlı,4743
çekirdek,4744
mahmuzlu,4745
tekne,4746
kalkanlı,4747
tırnağa,4748
demire,4749
kostaniçeli,4750
alayıyla,4751
teveccühünü,4752
beylerine,4753
sanmak,4754
bilmek,4755
sırasıyla,4756
kafdağının,4757
gerektir,4758
koltuklarını,4759
sinirle,4760
deti,4761
ânî,4762
ilminize,4763
biliyoruz,4764
sanan,4765
horosanî,4766
kavuklu,4767
uğradıkları,4768
sallandılar,4769
ederlerdi,4770
cahilliği,4771
ortalarından,4772
bastıbacak,4773
ilerledi,4774
âlimleri,4775
cesurlarıydı,4776
uydurduğu,4777
faslı,4778
bilelim,4779
bilmez,4780
dayalı,4781
bodur,4782
kadı,4783
hakîkattir,4784
halktan,4785
sesidir,4786
denmez,4787
velvelesi,4788
çakan,4789
gürlüyordu,4790
gireceği,4791
şımardığı,4792
vakitlerde,4793
savurmuyor,4794
kabaran,4795
coşan,4796
gayesi,4797
çömezken,4798
bölüklerinin,4799
bastıklarını,4800
işitirdi,4801
hatırlıyordu,4802
aslının,4803
öğrenememiş,4804
metinlerde,4805
isme,4806
gelmemişti,4807
sustu,4808
geriledi,4809
örfün,4810
şeriat,4811
tasdik,4812
fazıllardandı,4813
safsataya,4814
imkân,4815
arkadaşlarının,4816
mağlubiyetine,4817
açmadıklarına,4818
seviniyorlar,4819
sükût,4820
hayırlıdır,4821
hikmetini,4822
hatırlıyorlardı,4823
tuhaftır,4824
başlarısınız,4825
edersiniz,4826
bilmezsiniz,4827
fazıl,4828
insaflıydı,4829
nefsinde,4830
vermezden,4831
vicdanından,4832
huzurundaki,4833
kulları,4834
bulamamaktan,4835
kıvranırlarken,4836
derûnî,4837
lisanla,4838
süleyman,4839
sorduğun,4840
mibilmem,4841
ferahladı,4842
sezdiğini,4843
irfanın,4844
ötesinde,4845
hakîkatti,4846
söylemiyordu,4847
sezmiyorlardı,4848
ötekininkine,4849
uymuyordu,4850
utançlarından,4851
kızaran,4852
kızılelmanın,4853
kimden,4854
öğrenebiliriz,4855
söylememek,4856
açmıyordu,4857
ilimleri,4858
kitaptandır,4859
kullarınla,4860
kölelerine,4861
âlimlerden,4862
bilgisiz,4863
olduğumuz,4864
hümâyununuzla,4865
âlimin,4866
i̇râde,4867
bulalım,4868
sorun,4869
bilmeyip,4870
sezen,4871
mantığı,4872
murat,4873
kuşların,4874
ötüşünde,4875
dillerince,4876
inatçı,4877
bilemeyeceğini,4878
gizlice,4879
girmesini,4880
alayında,4881
bağıranlardan,4882
rastgele,4883
getirmesini,4884
irâde,4885
örfe,4886
sualler,4887
sormaya,4888
tuttum,4889
mehâbetinden,4890
ürkerek,4891
perîşânîsi,4892
garipti,4893
ayakkabıcılık,4894
serserilerden,4895
kapıcıların,4896
öğrettikleri,4897
kalkmadı,4898
dersiniz,4899
işledim,4900
cürmünden,4901
beraat,4902
bağırır,4903
bağırdım,4904
sormam,4905
götüreceği,4906
padişahımız,4907
i̇kincisini,4908
vezirlerin,4909
işaretiyle,4910
getirilen,4911
tıknaz,4912
keçeli,4913
afacan,4914
saçağı,4915
bağladı,4916
düşünmeden,4917
önümüze,4918
düşüp,4919
götüreceğin,4920
bilirsin,4921
üçüncüyü,4922
omuzlarına,4923
baratasının,4924
düşen,4925
bostancıydı,4926
atınızın,4927
romaydı,4928
huzurundakilere,4929
gördünüz,4930
üçünün,4931
cevabında,4932
fark,4933
istediğim,4934
doğruyu,4935
söyleyen,4936
kişiye,4937
üçer,4938
kese,4939
cennet,4940
harabelerden,4941
i̇ri,4942
ufalttı,4943
zevke,4944
müdebbir,4945
kazaskerlerinin,4946
beylerbeylerinin,4947
saçak,4948
çıkışlarını,4949
ulviyetinin,4950
mehâbetinin,4951
olmadıkları,4952
muazzam,4953
donup,4954
kaldılar,4955
oynayarak,4956
çiziyorlar,4957
nâralarıyla,4958
hayalin,4959
eremeyeceği,4960
arşa,4961
kalkanlardan,4962
kanatlarıyla,4963
hazırlanıyorlardı,4964
soğuktu,4965
yatağımın,4966
hararetlerini,4967
fırtınalarla,4968
tehditkâr,4969
rüzgârlarla,4970
camları,4971
döverek,4972
bürûdetini,4973
massetmiş,4974
terliklere,4975
sokunca,4976
içimde,4977
bakiyyei,4978
leyl,4979
üşümenin,4980
titrediğini,4981
hissettim,4982
hizmetçim,4983
soğukta,4984
kaldırmaya,4985
acırdım,4986
kapısını,4987
kesici,4988
parçalayıcı,4989
kışın,4990
müfteris,4991
soğukları,4992
elimi,4993
tokatladılar,4994
merhametsiz,4995
tokatların,4996
sıvadım,4997
abdestimi,4998
odama,4999
sıcaklık,5000
havlunun,5001
kollarıma,5002
ıslanmış,5003
temas,5004
uyanmamıştı,5005
kazibin,5006
sükûneti,5007
sürâdıkı,5008
zalâmı,5009
bâridini,5010
parçalayarak,5011
dayandım,5012
önümde,5013
ziri,5014
pâyımdaki,5015
ebedî,5016
uykunun,5017
kâbuslarını,5018
itmam,5019
bîhayat,5020
nâmahdut,5021
incimâdi,5022
lâciverdî,5023
fecrin,5024
zâil,5025
sahillere,5026
dalgalarıyla,5027
fasıl,5028
çiziyordu,5029
evlerin,5030
naçiz,5031
azameti,5032
mâneviyye,5033
semâya,5034
caminin,5035
minaresi,5036
dakikai,5037
ezeliyette,5038
intibayı,5039
leyâli,5040
zulmetler,5041
şeffafiyeti,5042
sürh,5043
takattur,5044
minarenin,5045
şerefesinde,5046
müezzinin,5047
zıllı,5048
zaifi,5049
hırkama,5050
bütüne,5051
büründüm,5052
mtefekkir,5053
kâinatı,5054
melül,5055
esmere,5056
unutulmaz,5057
hitabı,5058
ulûhiyetin,5059
hatırası,5060
derinden,5061
ruhumu,5062
lerzerişi,5063
haşyet,5064
ezanı,5065
dinlerken,5066
kalkabildiğim,5067
meşbûı,5068
ruhaniyet,5069
sabahların,5070
birincisini,5071
muhiti,5072
tesellisinden,5073
sevdiğim,5074
yegâne,5075
perestiş,5076
vücudı,5077
derhatır,5078
namazına,5079
kıştı,5080
odamdaki,5081
karyolamda,5082
busei,5083
hâr,5084
alnımı,5085
okşayan,5086
tarayarak,5087
ömerciğim,5088
açmıştım,5089
köşedeki,5090
kandili,5091
unutamam,5092
pencereli,5093
muşamba,5094
perdelerinin,5095
esmerliklerini,5096
yeşili,5097
demiştim,5098
öptüğü,5099
ucundan,5100
öperek,5101
koltuklarımdan,5102
tutarak,5103
fanilalı,5104
terliklerimi,5105
giyerek,5106
yumruklarımla,5107
lâhzada,5108
zenciye,5109
soba,5110
gürüldeyerek,5111
yanıyordu,5112
hizmetçimdi,5113
güğümü,5114
üzerinden,5115
indiriyordu,5116
veremezdim,5117
kalkmadığım,5118
kalkmasına,5119
hırkamı,5120
sıvadılar,5121
leğeninin,5122
çömeldim,5123
yorulursun,5124
iskemleyi,5125
altıma,5126
besmele,5127
ılık,5128
ellerime,5129
döküyor,5130
başucumda,5131
fısıldıyor,5132
unuttukça,5133
mesh,5134
ihtarlarla,5135
yanlışlarımı,5136
ettiriyordu,5137
bitince,5138
annemle,5139
dualarını,5140
kuruladık,5141
kuruladı,5142
çoraplarımı,5143
giydirdi,5144
isınmak,5145
irakkiye,5146
örtüsünü,5147
örterek,5148
seccadede,5149
yavru,5150
